host_id,h_gen,h_age,h_etn,host_since_year
cb06625b9974ead94d2cfb6d171daba0,Male,30-39,White,2012
2c9e1b695d2f37ab9cc013a83cf21221,Female,18-29,White,2012
acf474b2d8292b4d6c4e272f3f96d29c,Male,40+,White,2012
193a7a7f547219a38aade2121354c295,Female,30-39,Black,2012
67597482c6e4b2b8b2b78b6fc51ad27b,Male,40+,White,2012
d6abb592772092f055e937243192ab22,Female,40+,White,2012
4e14d761cc9d42af87c8728266191ca7,Male,40+,White,2012
b9da94002aa388952feb99930e5f0ad2,Male,18-29,White,2012
ca0872bee371eff68f8e2ed7344dc8b2,Female,18-29,Others,2011
ef41653cfc8091caa0e5d08cd99280a6,Female,18-29,Others,2011
ddc04708a013c0c404779123450a4faa,Female,40+,White,2012
50f33ebd2a6b1090ae69da1a5c8a1ee6,Male,30-39,White,2012
1668f8266dbc45a35eed85a8ddce2929,Female,40+,White,2012
5fb3b3ca22f9df5eb044c7a50fe57e0a,Male,30-39,White,2012
0aa39e97f3976912adbd149b6ebc69a1,Male,30-39,White,2012
abb6628dab8a004cc46e8e06c2c001a5,Male,40+,White,2012
00b288fbccdae74c4036fb9dd5c3a32d,Male,40+,White,2012
f691e4a4ad253564dc2f03e7c527d670,Female,40+,White,2012
7496a5c2efc81ab91297ef6bd32b2e5b,Female,40+,White,2012
da7b69c495f0c319b95fd7df4598cf96,Male,30-39,White,2009
af62efad3e9aba9d42a1ca19399d5ba0,Male,40+,Others,2012
6e735bb8b547e94bd610533c7b7acfef,Female,18-29,Asian,2012
7d0817b9deedcb92e7cd4ef4c384af61,Female,30-39,White,2009
8cd910f1b509a778e169376cc33de7ee,Male,40+,White,2012
b0dfd1bd123046538e66fccd850a1956,Male,30-39,White,2012
e10d614b7a15d46cb839206ef359e216,Female,18-29,Others,2012
5b17a4bfa286fc892fc2b4d00128a894,Female,40+,White,2011
1bd81eccd2b263bb642b6f7267ff418b,Female,30-39,Others,2012
f451454bd7a3e4c828d4ffaca1065578,Male,40+,Others,2012
8163f72f3974f93d12b60d03e8753071,Female,40+,Asian,2012
db583ef4e39618f6f4e037cb3f782488,Male,40+,White,2012
10691d9ba9b5b16862b1756c30257213,Male,30-39,White,2012
f03ba3a105046c0213f78dbc13fcc399,Male,40+,White,2012
6af08ddd7fd984e7e0cd2764d8c03aad,Male,40+,Others,2012
6d8006bf1b3ad9e52137694689e31077,Male,40+,Others,2012
c9c86b69d07936ce27380645a5dea00d,Male,40+,White,2012
91d61f011d489505e6d2a133920169e9,Female,18-29,Others,2011
8f5339f85a8bf76e149337c2ff4e0b84,Male,30-39,Others,2012
6938ac07b1dc77d14fd03ac458680e6e,Male,30-39,Others,2012
1eeec8860ad338dc9266f265c1167a26,Female,18-29,White,2011
2db4fe4de5afc62969ff75de4a30e2dc,Male,40+,White,2012
418b8d4f49b7ddea24e2fb37963c0278,Male,40+,Others,2010
fb6ed35a1abc93fb3a983c61765595b4,Male,30-39,White,2012
2d5f9f2cb48e5389eaa0c689babdc420,Female,18-29,Others,2011
ae0b652d2e47457928086a5852c33770,Female,18-29,Others,2011
6b911b58c96ce4ecf31e6fad4b62f33e,Female,30-39,White,2012
727dd8e5ea33e1efe811ce2f74e98b2b,Female,30-39,White,2011
7d705bcf6acffdb4e0f55e645d276edb,Female,40+,White,2012
4cf6b572604c2411643616aac2718e1d,Female,30-39,White,2011
975de2f0c44afe232fba7f42bdedd3ed,Female,30-39,White,2011
cb9c2f748c2281757b7ca49d0dac708b,Male,30-39,White,2011
e29b0bfa63af4ee710cc68b7fd23e1cd,Female,40+,Others,2012
a242d08ad3b3822539faa25facea0eda,Male,30-39,White,2011
f439301203ce11025a585473d10d7a7e,Female,30-39,White,2010
70a20728dfa07d8ae94d98eb323b654a,Male,30-39,White,2011
addcd49867ce0c9e6071684ef47eee8e,Male,30-39,White,2012
663051fc79e8d2a20e843630b428d3a4,Male,30-39,White,2011
4a923439064e594c41c7210ea59c1c91,Male,30-39,White,2011
f9dd251219434f699edd361dbe8bc930,Female,18-29,White,2011
de622e851b057541addc859607c35a99,Male,30-39,White,2011
9e87899433e9ce5900221185ba521598,Male,40+,Asian,2012
22de88e0e6fc6fe491471bfea3c1b829,Female,30-39,White,2012
faaab304e6f006000943fab08a35f349,Female,30-39,White,2012
eb64df031da016371139bcfb9b0536e2,Male,30-39,Others,2012
40b46179c82c1d19fe5a816c11043dcb,Male,30-39,White,2011
70de204e08a866442e416b6a7c849a22,Male,30-39,White,2011
67ac1a72a60f5b1c243efa2b53516b10,Male,30-39,White,2011
70e89be67d2adda86c64672fd3184cae,Male,30-39,Others,2012
f408cb943579b7c9ced5a058b454d9e0,Male,40+,White,2012
33c65ba925664fd681ebd058954d7ec6,Female,18-29,White,2012
959064128a8b5c575b43057c38eb9231,Female,18-29,Others,2012
971f72312eb76bcc86cc00ba72dcd2a1,Male,40+,Others,2012
79b55a1ed975d4ac430a6ae38af52f93,Male,40+,White,2012
1dfc8d85d2b6172d9d9eb5703b933173,Female,40+,White,2012
01131ce6c507654d1a3dbc3f918059d6,Female,30-39,White,2012
461382ed752374ead7a9f41dfb261072,Male,30-39,White,2011
aa93a6c479ca9c291860369eee152d6d,Male,30-39,White,2011
fde7a94fa0e696d226aaec34e51da200,Male,30-39,White,2012
66bbaaddbe5e3f387b78f26d44ebb64d,Female,30-39,White,2011
67a0309b0b33eb41599d943deb842f73,Male,40+,White,2012
b312399839560126a8595b9b3c6f4d6e,Female,30-39,White,2012
0bedee90802e848acbb8b23e99dc5b01,Male,30-39,White,2012
093fc244ebe391b4e861dfbf36a72543,Male,30-39,White,2012
9354036606430cec2bf29bf63659e10a,Female,18-29,White,2012
54869cb2697919c34a814d49ea37ab45,Female,30-39,White,2012
6cb3bca04cb4e83517aba1a973627fc9,Male,40+,Others,2012
50f0d0d90a18e822350c755779dc47b1,Male,40+,White,2012
4e58abc54e45fc42a96a8f1e32530e4a,Female,30-39,White,2012
1f51dd6467d690143cfab2d7a5286626,Male,30-39,White,2012
822a4490df0e97ee1d898c1efda9555d,Male,30-39,White,2011
b9c43d3cab7e4bf920eb7c5bd8fd1bec,Male,30-39,White,2012
83f55acd9461a8441c873d9f27dd4dd3,Female,18-29,White,2012
eb9ac6fae13b80dff0231f12fb79ce2c,Male,30-39,Others,2012
05c1f63c5cef302d11fef189a52f7a51,Female,40+,White,2012
e404efa87c77abb0aca16310940a6ff6,Male,30-39,White,2011
cc7440b1a46a4c89e1ef3932f54b2771,Male,18-29,Asian,2012
f6735efab81f14b3418b94197e43201c,Male,30-39,White,2011
d90924cb39c772bd9f3524a8c1a22352,Female,40+,White,2012
6011a5fc2e8993eefd07952c40b77e21,Male,40+,Others,2012
61cacfc22668569000e23423b9bb9720,Male,40+,Others,2012
101d28a0b66c35a2b17a3f81373f20b2,Male,40+,White,2012
a50305bb3513880c8b2d54df2ee23698,Female,40+,Black,2012
56d4ef7bd25df856de1573104172a2b2,Female,18-29,White,2012
5ce1966e833f37138c58861ba546c92e,Female,18-29,Others,2012
c87aa7477c10666ea17f2c9bc724fa53,Female,40+,Black,2012
416a426bc1a1e0e113966df19c448151,Female,30-39,Others,2012
60366b29444953e4834b82ca6f1aa331,Female,30-39,Others,2012
7f53637ee6fdcdb4d5d5d38af66c9bd2,Male,40+,Others,2012
ce6b46cf9182ae9faa0d42e315e8eaa8,Female,40+,White,2012
74d91112602b77c359547e55eb8ef93f,Female,40+,White,2012
0246765155a54fd1e40766ef15f50849,Male,30-39,White,2012
161565f0d43b50b3d385b397e16e2abd,Male,30-39,White,2011
e1be08b5a2cf46582be8964617d3308f,Female,30-39,White,2012
b11d71444e480a2d03efbd82c9b8c25c,Female,18-29,Others,2012
7e9e2ed0a55a195dbcbcd4125cf6443c,Male,40+,White,2012
814e6a614977c9e11e31a1b9975152e6,Male,40+,White,2012
33b631bd384d690916088428f9b76154,Female,40+,White,2012
cd527963eaa8a0b4f4846a0948e17fc7,Female,30-39,Others,2012
f0582b24d4ec21bc705c4581cbc1db17,Female,30-39,Others,2012
9c3c234bd287bd1c2c4f0ac29a5e6cca,Female,30-39,Asian,2011
67368ce473eddd6e1f3969ae9a70f939,Male,40+,White,2012
330aaea78fe0e41ac44be36799e5ed41,Male,40+,White,2012
f54f5197df112509553e29c362aa5eb5,Female,40+,White,2012
600c9da55637fdf9bb06210b61f0bca1,Female,40+,White,2012
04a330c323d229af1e257a76d3e930d7,Male,40+,Others,2012
660385040281d1f341a3b211b35ae85a,Female,30-39,Others,2012
27a25756b467b01746cc1fb2e61cdced,Female,40+,White,2012
f0d95cba52afc2d32ff58d61083c1ebb,Male,30-39,White,2012
7315cf51ed9a4bb5fddf08b6d015eeba,Female,18-29,Others,2012
3fd67eee8a1e4841b109fbaef75f9114,Female,30-39,Black,2012
6a78f95c93e6310e8c562beac77552f5,Male,40+,White,2012
8b96cf87f57de4e53afce2b193519504,Female,30-39,White,2012
67047a0a14cb995efc25393498f0836e,Female,18-29,White,2012
ccd94ac1619cc69123a8f00eddfad085,Female,40+,Others,2012
bb1256be8522f5a008a5a1db52bd90e9,Female,40+,White,2012
de61ddbd31e4e48fe3307cf0dfb7ee28,Male,30-39,Others,2012
2b777a132a13a443c0ff52ba96e9b007,Male,40+,White,2012
ae4a3bf041a52f32060449623c4ccdac,Female,40+,White,2012
796cd4aac203100b1ffbb59ff8ba4a52,Male,40+,Others,2012
e8137e2cce52c8cbac5be49e7ede1dcd,Male,40+,White,2012
fc962646c72ff8ffc32d58f932dceb75,Female,18-29,White,2012
382d8e76f955d7402b5368ad993c9313,Male,30-39,White,2011
e5766f380886775614b592b7bbecf9a1,Female,30-39,White,2010
5c9962ab7ecafdbd7bb4b55f576c355d,Female,30-39,White,2013
273d6bb3eaed335184f25c17a6f53707,Female,30-39,White,2012
bbacb4cd46f5dd784bd05904100e3dbe,Male,40+,White,2012
f40ffc619497285e7a6114c66dca0b6c,Male,40+,White,2012
5d29bbcf45bde7a77694a6455db0f3dc,Female,40+,White,2013
4e394085336feeeeaede71201777fec5,Male,30-39,White,2012
3850f3e9791ffbf8661f48255677144b,Male,40+,Others,2013
a6c36b02fca1f3e89de3de8e173625fc,Female,30-39,White,2013
e8394362084062e294986b432b28f342,Female,30-39,White,2013
434d47931fd18a5a881fbd9c792c85fa,Female,30-39,Others,2013
bc5f361472e6d42cb3e3484c8191e652,Female,40+,White,2013
4c8dda2c2ae6ce8bb58b2379876267b6,Female,40+,White,2013
db188499024dcb01e8fb52b98230ede8,Female,18-29,White,2012
1933de9f8dd9c6de37841090734d0fc9,Male,40+,White,2013
f16a50c6a7e4e01dd2b0e9365fb20a49,Female,40+,White,2012
94d03dc8c13cf890ed4e44044c51ce7c,Female,30-39,White,2012
1bf98a84139ec5d59244328de88a9d9d,Female,40+,White,2013
79e41b7987cbcdd999b9026443c2741e,Male,30-39,White,2013
1b6949fa8ea548289fcd06397f17a7e4,Female,30-39,Others,2013
2b20c9b4a4b548efb1c8969b38e06a29,Female,30-39,Others,2013
24c697b7a7ea50b1bad9a08947a61179,Female,30-39,Others,2013
cae5df7efcd822a6636311c52388841a,Female,40+,White,2013
109903e9788eb9439d9dbd213d0aa139,Female,18-29,White,2012
22bd71e2e978049beba005e06c755c08,Female,40+,White,2012
60bf11ddfd8e0d7f36ebb5014bae7d16,Female,30-39,White,2013
10e5bd2186253c0fcead9d1221c1c19a,Female,40+,White,2013
45e589208922068d0989ba88ef2cc0b0,Female,30-39,White,2013
5a2d1194671a06adf1a58ec0f5c2d696,Female,18-29,Others,2012
2daf703b303c2d3ef7077c51666020c7,Male,30-39,White,2013
87598ddd1090e6fd953ed4d1e1c13ce3,Female,40+,White,2013
30e8907d7f804f844d0ac4994ec90a7b,Female,30-39,White,2012
b085035d95c936f7e2ba34601e5883a5,Male,30-39,Others,2013
e5e6e672ad905cc63b162f403bfd22ac,Female,30-39,White,2010
e17b7cd7b6dfb82c5a215010d209d3cb,Female,18-29,Asian,2013
e0033edaf51938de6eba52d2f38076fb,Male,30-39,White,2013
061933e7000251402ccdcec4f31d9953,Female,40+,Others,2011
bbf9d7fa1b07a501e9480ece5457ee13,Female,30-39,White,2012
84b0a4427f7894a81e49a2403a60490b,Male,40+,Others,2013
58f41f9d4752c376b1933569488147a9,Male,40+,Others,2012
75a31c2731db4d9bd3d524df3594e057,Female,40+,White,2013
c5026c8106cdb7bf6adf6c461f5852bc,Male,30-39,Others,2012
9ec0605485af973a4669229d30f16ab2,Male,30-39,White,2013
ca586c2c8f092a39d10c4f745b9af656,Female,30-39,White,2011
b8e192d76df64f233e7779cf08c5118d,Female,40+,White,2010
cc6b3f8bf8e41483091b2deb6e02935e,Male,40+,Others,2013
a89641d87536c899b583b2693cd4f261,Female,40+,White,2013
eb31df32167f17ccc18725be24070283,Male,30-39,Black,2013
61cfba52a0fd77207937389871081eb1,Male,40+,Others,2013
e7fbd60841db355543981872b781fb7c,Female,40+,White,2010
4b6a63d14c85f23c97ea3ac10d48ec0c,Female,18-29,Others,2013
aa3cb8a2c7e083d5e66cc51c558b6374,Male,18-29,White,2012
40f359df9a648c95dfcd1db9d182beb2,Male,40+,White,2011
ee8257050dcbe889ae62a28c6aaf0a2f,Female,18-29,White,2013
b790dba9a9261e6fc25240f2b7e8c6e2,Female,40+,White,2012
de932f55ddfc77f6604d1bae379116cf,Male,30-39,White,2012
28ecb07b1afac7d60dbc8d4a31220248,Male,40+,Others,2013
6bc8fcd5d07cf19f59c815763960b785,Male,40+,Black,2013
8d3d2717825c2f29c6a306e820af7c2e,Male,30-39,White,2013
f1a7867402d7bbf73318f40797168680,Female,40+,White,2013
f24eacad06f3d4a4b5ac5190ad97b970,Female,40+,White,2013
1d36ab5d6055e54d0b8ad7a58b26f6a0,Female,40+,White,2013
e94ad4d3d89f52580c2855ac52fb5669,Female,40+,White,2013
90799654b8804182f20ffe11d89838d0,Female,40+,White,2013
80622cc07707c5cb233309aeaf585977,Female,18-29,Black,2013
c11dc5fda4e8c827a24bd6449df2dd22,Male,30-39,Others,2013
c8f70d82569b044be9b2432ccd8e6cf7,Female,18-29,White,2012
4c5486d2f25c67da8a4f4c3033ed84ca,Male,40+,White,2013
83dd37a7c0620c2c4865f4624e1533a9,Male,18-29,Others,2012
7f5716b1bdf9cdde78303c29959d8d5b,Female,40+,White,2012
a27a788421f6d371691b27594a53145b,Female,18-29,White,2011
4bc6a5fe1f479fbb40e4f1ca3101d69c,Male,40+,White,2013
005628b24c6077797622f876dcbeb8cb,Female,40+,Others,2013
d163f3db18d45bba9f20c22955018f36,Female,40+,White,2012
356b3ee0ccd543fa442d4ab1592118a5,Female,30-39,Others,2013
e076eb91cd7e3e96ce522b4d0f066912,Female,40+,White,2012
8c3fbaf87a387845d93b8babd577c275,Female,40+,White,2012
a0fb8b0e4f1b1887d9c2e6a520f7a6f3,Male,40+,Others,2013
0ad2fd3feee0f4775647b11cdc901812,Male,40+,White,2012
d5ac45a464b739ce1c26e45fef9a2f62,Female,40+,White,2012
ded66ab9c51fd3c64ab912a67947beb1,Female,40+,White,2012
4b51adba640affbd36382d40c79381ae,Female,40+,White,2012
f58031dd3b79e0f74ca30cc688ba29b8,Male,30-39,Others,2013
2d6a9ec8d037728eb7a36171160951de,Male,40+,White,2013
688645c74078d1c60bd149a93b42403d,Male,40+,White,2012
0cf3105cf2047be10e8d62490e36b1d0,Female,40+,White,2011
83f86ce4d8d56ffa2cbe13ed30aff4f3,Female,30-39,White,2011
a493fa537ba4d7529c6458b8f75396f1,Female,40+,White,2013
42e06adb614447627e83e8a4f515b228,Female,30-39,White,2013
d845c7396cf8e36d6ff28ab7c2fd85bc,Female,40+,White,2013
bd997501881de7d40d1162c7757e0645,Female,30-39,Others,2013
4f4073411b9048d0bb8bd8ec005dd30b,Female,40+,White,2012
4871e7eb6647c10d830ccd146bc8c2da,Male,40+,White,2013
de12b51047809e8d47b7168804a48362,Male,40+,White,2013
ba6e6cb78c53490264e855c1f8050ef1,Female,30-39,White,2012
4f20a3daa793da638acb65adad4675d6,Female,30-39,White,2013
95823c6c4c5d404fdb3996ccdad571ae,Female,40+,Asian,2011
0e5c64403772cd052929767b8d6c47b7,Female,18-29,White,2013
e48be328dea6ef7ae73c88136b3b06f4,Male,30-39,White,2012
5f34349592645bec3c66300ceaba6293,Male,30-39,White,2012
2f3a7276d8b33c9644d27f9b75f2a1d9,Female,40+,White,2013
b8f99deb874a54568ca172db54a911de,Female,40+,Others,2013
d2c5b59ddb6f9cf9df5eee6eaef6d22c,Male,18-29,Others,2012
e6228454f75be405ac75ee2506b12930,Male,30-39,White,2013
1369c6063f761a1b3785b64922abf939,Male,40+,White,2013
1daeb4f3defa3ceb64738a2f2ed09fa8,Female,30-39,Others,2013
c9458c658d3da7e0476053092e866551,Female,40+,White,2013
4b1c3b7dd17e247296428ff11b388b97,Female,40+,White,2012
0416b1a96f1377923ddca686b1c8d75f,Male,40+,Black,2011
384204162996b684a586e61892eff828,Female,30-39,White,2012
fbddd24151f636e6c8e5bffa9ca315d4,Female,30-39,White,2013
85834fb4e97d90a1e22489271674e85b,Male,30-39,White,2011
7cd8d599d7326f91e0edd35845922a53,Male,40+,White,2012
b59d919a57cab3819dea06f6fbd510fc,Female,40+,White,2012
a1a058b9303c39860d0804da8bca964d,Male,30-39,White,2013
f0dd363a296bda390e56e6d2c0fcd564,Female,40+,White,2013
958679764defca8a8180cfabbd301d16,Female,30-39,Others,2013
61d79ea0fda71c347bbde24d344ff9e4,Female,40+,White,2012
85d24d19adf21f4a7668e625e3584c83,Female,40+,White,2013
8b1e5440b0068edda2b328b6b4bc88f7,Female,40+,White,2012
88159625bbb191cee9c20650274c19fc,Female,40+,White,2013
8abfcd08462f6b21765c845dfdc98502,Female,40+,White,2013
db9f2eab36ee158ff18c5769bcb547c5,Female,40+,Others,2012
13b920b1a4993784384a0a41f1acc1e8,Female,40+,Others,2012
68fd73288475cbe7291580d742553409,Female,30-39,White,2013
fa1050d80f23f7ae23f9fbb5d345e8d1,Male,30-39,White,2013
095db157685ebd92318384dfe882a66e,Female,40+,White,2013
28db5a875ec0f35cdd7b34848bb167b3,Female,30-39,White,2012
8741b0efc6c467a3b3e0cdfaf97ef67c,Female,40+,White,2012
03e3ba79dbd89ae6f64917f8bb3cec09,Female,40+,White,2013
b6563b027ad248f34fdcb0793e495581,Male,30-39,Others,2013
72a08b8046220179286055a3a040619f,Female,30-39,White,2010
06f60d3c07ecc792bef3d5f8fb31af4d,Female,40+,Others,2010
6db0e041461f5329fa436684ae0a6d4d,Female,30-39,Others,2013
f84ef4e118a03bb0f69b49e40d70e78e,Male,40+,White,2013
3dbac9bd95bea57d15b4266659879638,Female,40+,White,2013
b07dd12587a67895018649ff7ffcee93,Female,40+,White,2013
4f312efadc75c2b5419112d99df52b6d,Female,30-39,Others,2012
0095b592a9ea7906f6f8239a1d313a13,Female,18-29,White,2011
d4f9efcf7d55f0e3f1f0728514ed7349,Female,30-39,White,2013
9db4c24acf56fbee36360987712ec66e,Female,18-29,White,2012
5a08cdf75ff2bc03fd9b42958aa0537e,Female,18-29,White,2013
cd83867f62bc2186f0c3003b730515f8,Female,30-39,Others,2013
404f7d90aa26ac55b39dae5f6b72a733,Male,40+,White,2012
f9bda0d8413bba11102eb36eeebb990b,Female,40+,White,2013
752118304adcb73fa2a563fb7bcfbfba,Male,40+,Asian,2012
e355a1f4c0741790ddb1292f1f38af87,Female,40+,Others,2013
ea5d8b0b9e93ce2b01b7a7abdb36c880,Male,40+,White,2012
567385b25084d0ee400ab2303605a0c6,Female,18-29,White,2012
5eeb4304136edd11de39d1309222505b,Female,18-29,Asian,2013
21f6701814babfe01ea65aaea166ca8d,Male,40+,Others,2013
214cf5f21073282f93f18b7f52d090c8,Female,18-29,White,2013
fb6fa13a907c4e96d3e9f28ff726d556,Male,40+,Others,2012
93fc3dba8e9009e4c8bf6643f6f12530,Male,30-39,White,2013
d554727f50b6b9d7112031a50edf3e29,Female,40+,Black,2011
b5fcbe6b0c6397fa981ec1dfbc4cd278,Male,40+,White,2013
13f13ccbb5347f115cdc27c57d5acd58,Male,18-29,White,2012
20b3e8df996a38d52eacb95eceb51f4e,Female,18-29,Others,2013
8b2100045fe6030065adb55302315ac9,Female,40+,White,2013
38e18734e82115838cd8d8498dd486f6,Female,40+,White,2011
be926645c9eb7175efd480ad905424cb,Female,18-29,Others,2013
721cf6e12624854fea834ba7764fb344,Male,30-39,White,2013
a6160f39a32faa798f6db5a7c267bbce,Female,30-39,Black,2011
2d80e9b80f6c70daf1d35c0968ec3b9c,Female,18-29,White,2011
2963ae82b8f5c5cb94c370de78fce522,Female,30-39,White,2013
8bf87090c341e9cbc6d9738704e41f15,Male,30-39,Others,2013
371af54d6745670544ee00a5ed9552c6,Male,30-39,White,2013
a8129a2b28550c4595eaac1892bcd1e9,Male,40+,White,2012
968962aa7f1906c36174fdcb5cbf4bf6,Female,18-29,Others,2013
39d4595ecf05652309d3212bb2d12865,Male,40+,White,2013
894a645ae2d2645cd94ac1ee365d6e40,Female,40+,White,2013
3aca67a3e2cbf6eb81be97f4ff9d0eaf,Female,18-29,White,2012
0888d976476c37ff44ae313848ec56ba,Male,40+,White,2013
00be431a99bb57913810e01eeb2c7aa6,Male,40+,White,2013
2c5006cda0484f1fb2cb14932a3f6cce,Male,30-39,White,2011
c87ce23173c4f2940db9ebb96501a731,Male,30-39,White,2013
786f4214de6656de668f1998f7b141ae,Male,40+,Others,2012
3cdfd0c070798ba73a63ecadc20dab31,Female,30-39,Black,2012
45973db1501fd02012e2e3ef0de3d49b,Male,30-39,Others,2013
7dc02b19a680e6f927e9a48be3af09a3,Male,30-39,Others,2013
32d32142fcd579aca785eccfb7313a3f,Male,30-39,White,2013
a3b2782964d5ee4a1da169c580ca6dbe,Male,30-39,White,2010
500d5b140079912c1abb31429c82876a,Male,18-29,White,2013
27f0e18e67647b675006e07389550cf5,Female,40+,White,2012
ae02cc17aaaf89f3d3ab0dddf9c60243,Female,18-29,White,2013
ebce48cba9771dbab9a10a38f22bf741,Male,40+,Others,2013
feeb036cb83c81110b8229cb67d469a3,Female,40+,White,2013
5771c9e9c26e86ce10d12aace7e1c38e,Female,40+,White,2013
fdf0830981c8917d208323a6d01b5053,Female,40+,White,2013
226cd7935a5719681888a7f0fc612551,Female,30-39,White,2011
1bad48374ac601e60dafdf992971522c,Male,40+,Others,2013
be9d5b9905e759b129ec68c04fb6be44,Male,30-39,Others,2013
456e5bbc6932f93c12de9b9b333006e6,Female,30-39,White,2013
5a721ffc968202737bd577a311e831d7,Male,30-39,Others,2013
7441d4188fb8aa968d279454e2e159a9,Female,30-39,White,2013
dff4139d528ffe7a7dd1eca9dd8721cf,Female,18-29,White,2013
0bf1d6e26aaa5dcc22ea3ad8320d80fa,Female,30-39,White,2012
fafe8a8b65e7972f730a072d2175ab00,Female,40+,White,2013
b511e2e41dc109dc4601659289c9fb59,Female,30-39,White,2012
44c39fe097cc1919f70abd85609622ed,Female,30-39,White,2013
15d2fc3b15a6475bce639e02e4aa7176,Female,40+,Others,2012
9dd32016f75a1a0080ceee6a0f371eeb,Female,40+,Others,2012
54fe5c104f779d77f2de20eddb03d64a,Female,30-39,White,2012
eba9c95d3068665a1bce3f90fbb66ccd,Female,30-39,White,2013
684e7c761e3ba5445c4cba2255beb095,Female,30-39,White,2013
8ab85de58162990ea1134d54abbb5954,Female,30-39,White,2013
7d5daafa3ac956506651dbd596b5d68f,Female,40+,White,2013
93a03bacb2e9f7b7117e6b392218eec6,Male,30-39,White,2013
9ab9f67c54011e5f0aa5693d8a005c03,Male,40+,White,2013
7e3c27c44d4b9ebb7c26da76de5a3985,Female,40+,White,2013
88e24aee90220245f9229f7a507a752b,Male,30-39,White,2012
90c938e2cf499375debd9d91f00d3588,Female,18-29,White,2013
d04b4e740aa797b1b38fc434da71fc43,Female,40+,White,2013
8d5c2d7b02296d8e616248c53c1d4fea,Female,40+,White,2013
043acc141623a19bd999978b858e7ac1,Male,40+,Others,2011
cad6cc5fba664fbaba982b52627e40c1,Female,30-39,White,2013
be213e7806b87d71d8f312c04cf5e9bd,Male,40+,Others,2013
e2e9fc54da60890a9abcac8ef4e6c2ef,Male,40+,Others,2011
77f37e5d7663260a58232ef9a25284dd,Female,18-29,White,2013
8d82b237429a00f835821066aeeb5a05,Female,18-29,Others,2011
ed823c1afafe31082e1787cda98332cb,Female,30-39,White,2013
cc2054437397fd509699631e01350d08,Male,30-39,Others,2013
dec4ba82b2e489fad51321999949e359,Female,18-29,White,2013
a426ea119c0f65b209c89f7e8bfb59ee,Male,40+,Others,2013
ad2c5388340af83608e65af776ea2191,Female,40+,White,2013
5f172e4e760632e5deaf21945e54e5f1,Female,30-39,White,2013
04eeac37dd731cd245947663754868e9,Female,30-39,Others,2013
4031d822fc62a1d0566c073b62181c88,Female,30-39,White,2013
feb0a4a55d5233baec0851f5d0299af4,Female,40+,White,2011
2c337b507ad57493b672497bcbd82c64,Male,40+,Black,2013
33d3c7e41baec5a39afd217a3839d910,Male,40+,White,2013
6a1efa3f550b82cbcf99f7293840bdf5,Male,40+,Black,2013
a679783dfd8a9f30bd366b4f3a47cb21,Female,30-39,White,2011
d667ce41e7ab5b980e4a6233eba01268,Female,40+,White,2012
32d947ba926d4bbb5d53199bc7706fff,Male,30-39,Others,2011
6085c3c588f77cfbca83bf9114664fc4,Female,40+,White,2012
f140c32a16a488f3e2134119d3a49933,Male,30-39,White,2012
77e3385867f72ba018ad43d328209400,Female,30-39,White,2012
8c64d27d3a6ed47294be810ec781cc37,Female,40+,White,2013
6f5e2c32f7e679e4fbb5bce395d4ad55,Female,40+,White,2013
a1254314943bf2a486e30592e7d9af34,Male,30-39,White,2011
5fc30c817548ad114f737624e0adda8e,Female,40+,White,2013
23d4f1cc4d5e0030aae6ab21bc0d23c7,Male,30-39,White,2013
06c7089fd92944beddb861904793fa99,Male,40+,White,2013
db933a8cd5c01396f269c2ecc43c271a,Female,30-39,Others,2011
f03cddef8642573b7c309ee7c610bc44,Male,18-29,Others,2012
8a826882d2fe4c1a6be6bbe244b2af61,Male,30-39,White,2013
832eb44ed9e2872b787c5ffbbb4c1f26,Female,30-39,White,2013
a6475959d649cc13084a7bc096c34d9b,Male,18-29,White,2013
3797546c23749525d547f90cf23da611,Female,40+,White,2013
dfbdcbff28f5c7f5327e94b522e46db9,Female,40+,White,2010
58ffd5f0b715d762b3d019877db16081,Female,18-29,White,2013
6fbe4744affe876f80e87ca84fb9333a,Female,40+,White,2013
c6d14b85db5d9d2dd8b73050ee73cb3f,Female,30-39,White,2013
d7ccccb581916d7a35a9ba885fd9c483,Female,18-29,Others,2012
